57, -0.0116336, -0.00481881, 0.000158563
58, -0.00954122, -0.00954122, 0.00018207
59, -0.00552755, -0.0133447, 0.000208634
60, -4.15865e-10, -0.0154462, 0.000238585
61, 0.0063146, -0.0152448, 0.000272278
62, 0.0124518, -0.0124518, 0.000310092
63, 0.0173443, -0.00718423, 0.000352436
64, 0.0199936, -5.74182e-10, 0.000399743
65, 0.0196522, 0.00814021, 0.000452472
66, 0.0159861, 0.0159861, 0.000511109
67, 0.0091857, 0.0221762, 0.000576163
68, 7.76841e-10, 0.0254591, 0.000648168
69, -0.0103231, 0.0249222, 0.000727681
70, -0.02019, 0.02019, 0.000815276
71, -0.0278936, 0.0115539, 0.000911546
72, -0.031892, 1.03037e-09, 0.0010171
73, -0.0310917, -0.0128786, 0.00113255
74, -0.0250852, -0.0250852, 0.00125853
75, -0.0142965, -0.0345148, 0.00139566
76, -1.34028e-09, -0.039301, 0.00154457
77, 0.0158057, -0.0381582, 0.00170587
78, 0.0306607, -0.0306607, 0.00188016
79, 0.0420138, -0.0174027, 0.00206801
80, 0.0476443, -1.71033e-09, 0.00226998
81, 0.0460698, 0.0190827, 0.00248658
82, 0.0368664, 0.0368664, 0.00271827
83, 0.0208395, 0.0503109, 0.00296547
84, 2.14171e-09, 0.0568202, 0.00322853
85, -0.0226649, 0.0547178, 0.00350774
86, -0.0436079, 0.0436079, 0.00380329
87, -0.0592675, 0.0245494, 0.00411531
88, -0.066662, 2.63233e-09, 0.00444382
89, -0.0639331, -0.026482, 0.00478874
90, -0.0507438, -0.0507438, 0.00514987
91, -0.0284499, -0.0686841, 0.0055269
92, -3.17619e-09, -0.0769376, 0.0059194
93, 0.0304391, -0.0734865, 0.0063268
94, 0.0580879, -0.0580879, 0.00674841
95, 0.0783033, -0.0324343, 0.00718339
96, 0.0873542, -3.763e-09, 0.00763076
97, 0.0830948, 0.034419, 0.0080894
98, 0.0654143, 0.0654143, 0.00855807
99, 0.0363758, 0.087819, 0.00903537
100, 4.37817e-09, 0.0975693, 0.00951977
101, -0.0382867, 0.0924324, 0.0100096
102, -0.0724677, 0.0724677, 0.0105031
103, -0.0968905, 0.0401334, 0.0109985
104, -0.107208, 5.00311e-09, 0.0114936
105, -0.101148, -0.0418971, 0.0119864
106, -0.0789771, -0.0789771, 0.0124748
107, -0.0435595, -0.105162, 0.0129565
108, -5.61603e-09, -0.115885, 0.0134292
109, 0.0451028, -0.108888, 0.0138908
110, 0.0846724, -0.0846724, 0.0143388
111, 0.112285, -0.0465098, 0.014771
112, 0.123228, -6.19307e-09, 0.0151851
113, 0.115314, 0.0477647, 0.0155789
114, 0.0893032, 0.0893032, 0.0159501
115, 0.048853, 0.117942, 0.0162968
116, 6.70987e-09, 0.128907, 0.016617
117, -0.0497618, 0.120136, 0.0169088
118, -0.0926567, 0.0926567, 0.0171705
119, -0.12187, 0.0504803, 0.0174006
120, -0.132657, 7.14314e-09, 0.0175977
121, -0.123125, -0.0509999, 0.0177607
122, -0.0945739, -0.0945739, 0.0178884
123, -0.0513142, -0.123883, 0.0179803
124, -7.47251e-09, -0.134297, 0.0180356
125, 0.0514194, -0.124137, 0.0180541
126, 0.0949621, -0.0949621, 0.0180356
127, 0.123883, -0.0513142, 0.0179803
128, 0.133748, -7.68202e-09, 0.0178884
129, 0.123125, 0.0509999, 0.0177607
130, 0.0938023, 0.0938023, 0.0175977
131, 0.0504803, 0.12187, 0.0174006
132, 7.76149e-09, 0.131036, 0.0171705
133, -0.0497618, 0.120136, 0.0169088
134, -0.091151, 0.091151, 0.016617
135, -0.117942, 0.048853, 0.0162968
136, -0.126294, 7.70727e-09, 0.0159501
137, -0.115314, -0.0477647, 0.0155789
138, -0.0871353, -0.0871352, 0.0151851
139, -0.0465098, -0.112285, 0.014771
140, -7.52254e-09, -0.119745, 0.0143388
141, 0.0451028, -0.108888, 0.0138908
142, 0.0819428, -0.0819428, 0.0134292
143, 0.105162, -0.0435595, 0.0129565
144, 0.11169, -7.21702e-09, 0.0124748
145, 0.101148, 0.0418971, 0.0119864
146, 0.0758075, 0.0758075, 0.0114936
147, 0.0401334, 0.0968905, 0.0109985
148, 6.80614e-09, 0.102485, 0.0105031
149, -0.0382867, 0.0924324, 0.0100096
150, -0.0689919, 0.0689919, 0.00951977
151, -0.087819, 0.0363758, 0.00903537
152, -0.0925098, 6.30973e-09, 0.00855807
153, -0.0830948, -0.034419, 0.0080894
154, -0.0617688, -0.0617687, 0.00763076
155, -0.0324343, -0.0783033, 0.00718339
156, -5.75049e-09, -0.0821487, 0.00674841
157, 0.0304391, -0.0734865, 0.0063268
158, 0.0544031, -0.0544031, 0.0059194
159, 0.0686841, -0.0284499, 0.0055269
160, 0.0717626, -5.15226e-09, 0.00514987
161, 0.0639331, 0.026482, 0.00478874
162, 0.0471372, 0.0471372, 0.00444382
163, 0.0245494, 0.0592675, 0.00411531
164, 4.5384e-09, 0.0616708, 0.00380329
165, -0.0226649, 0.0547178, 0.00350774
166, -0.0401779, 0.0401779, 0.00322853
167, -0.0503109, 0.0208395, 0.00296547
168, -0.052137, 3.93038e-09, 0.00271827
169, -0.0460698, -0.0190827, 0.00248658
170, -0.0336896, -0.0336896, 0.00226998
171, -0.0174027, -0.0420138, 0.00206801
172, -3.34661e-09, -0.0433608, 0.00188016
173, 0.0158057, -0.0381582, 0.00170587
174, 0.02779, -0.02779, 0.00154457
175, 0.0345148, -0.0142965, 0.00139566
176, 0.0354758, -2.80172e-09, 0.00125853
177, 0.0310917, 0.0128786, 0.00113255
178, 0.022551, 0.022551, 0.0010171
179, 0.0115539, 0.0278936, 0.000911546
180, 2.30624e-09, 0.028553, 0.000815276
181, -0.0103231, 0.0249222, 0.000727681
182, -0.0180023, 0.0180023, 0.000648168
183, -0.0221762, 0.0091857, 0.000576163
184, -0.0226077, 1.86661e-09, 0.000511109
185, -0.0196522, -0.00814021, 0.000452472
186, -0.0141376, -0.0141376, 0.000399743
187, -0.00718423, -0.0173443, 0.000352436
188, -1.48553e-09, -0.0176094, 0.000310092
189, 0.0063146, -0.0152448, 0.000272278
190, 0.0109221, -0.0109221, 0.000238585
191, 0.0133447, -0.00552755, 0.000208634
192, 0.0134933, -1.16252e-09, 0.00018207
193, 0.0116336, 0.00481881, 0.000158563
194, 0.00830085, 0.00830085, 0.000137808
195, 0.00418378, 0.0101005, 0.000119525
196, 8.94566e-10, 0.0101713, 0.000103456
197, -0.00361759, 0.00873363, 8.93633e-05
198, -0.00620615, 0.00620616, 7.70327e-05
199, -0.00752084, 0.00311523, 6.62677e-05
200, -0.00754257, 6.76907e-10, 5.68904e-05
201, -0.00644998, -0.00267167, 4.87401e-05
202, -0.00456465, -0.00456465, 4.1672e-05
203, -0.0022819, -0.00550899, 3.5556e-05
204, -5.03682e-10, -0.00550233, 3.02756e-05
205, 0.00194102, -0.00468605, 2.57266e-05
206, 0.00330276, -0.00330276, 2.18164e-05
207, 0.00396974, -0.00164432, 1.84627e-05
208, 0.00394873, -3.68554e-10, 1.55925e-05
209, 0.00334919, 0.00138728, 1.31416e-05
210, 0.00235088, 0.00235088, 1.10533e-05
211, 0.00116563, 0.00281409, 9.27778e-06
212, 2.65197e-10, 0.00278775, 7.77155e-06
213, -0.000975395, 0.00235481, 6.49654e-06
214, -0.00164615, 0.00164615, 5.4196e-06
215, -0.00196244, 0.00081287, 4.51194e-06
216, -0.00193613, 1.87658e-10, 3.7486e-06
217, -0.00162876, -0.000674656, 3.10803e-06
218, -0.00113394, -0.00113394, 2.57166e-06
219, -0.000557654, -0.0013463, 2.12349e-06
220, -1.30588e-10, -0.00132282, 1.74984e-06
221, 0.000459059, -0.00110827, 1.43899e-06
222, 0.00076842, -0.00076842, 1.18094e-06
223, 0.000908593, -0.000376351, 9.67181e-07
224, 0.000889097, -8.93669e-11, 7.90494e-07
225, 0.000741848, 0.000307284, 6.44762e-07
226, 0.00051226, 0.00051226, 5.24821e-07
227, 0.000249866, 0.000603229, 4.26318e-07
228, 6.01447e-11, 0.000587873, 3.45594e-07
229, -0.000202346, 0.000488507, 2.79583e-07
230, -0.000335944, 0.000335944, 2.25717e-07
231, -0.000393985, 0.000163194, 1.81856e-07
232, -0.000382386, 3.98079e-11, 1.46219e-07
233, -0.000316454, -0.000131079, 1.17325e-07
234, -0.000216734, -0.000216734, 9.39476e-08
235, -0.000104854, -0.000253141, 7.50745e-08
236, -2.59117e-11, -0.000244684, 5.98701e-08
237, 8.35331e-05, -0.000201667, 4.76473e-08
238, 0.000137554, -0.000137554, 3.78422e-08
239, 0.000160003, -6.62754e-05, 2.99934e-08
240, 0.000154026, -1.65876e-11, 2.37239e-08
241, 0.000126428, 5.23682e-05, 1.87265e-08
242, 8.58822e-05, 8.58822e-05, 1.47515e-08
243, 4.12101e-05, 9.949e-05, 1.15965e-08
244, 1.04432e-11, 9.53817e-05, 9.09766e-09
245, -3.22969e-05, 7.79716e-05, 7.12266e-09
246, -5.27494e-05, 5.27494e-05, 5.565e-09
247, -6.08576e-05, 2.52081e-05, 4.33909e-09
248, -5.81061e-05, 6.46625e-12, 3.37632e-09
249, -4.73058e-05, -1.95947e-05, 2.62179e-09
250, -3.18725e-05, -3.18725e-05, 2.03172e-09
251, -1.51691e-05, -3.66214e-05, 1.57123e-09
252, -3.9377e-12, -3.48227e-05, 1.21262e-09
253, 1.1695e-05, -2.82343e-05, 9.33948e-10
254, 1.89452e-05, -1.89452e-05, 7.17844e-10
255, 2.1679e-05, -8.97975e-06, 5.50616e-10
256, 2.053e-05, -2.35835e-12, 4.2148e-10
257, 1.65777e-05, 6.8667e-06, 3.21971e-10
258, 1.10782e-05, 1.10782e-05, 2.45452e-10
259, 5.22942e-06, 1.26249e-05, 1.86735e-10
260, 1.38916e-12, 1.19069e-05, 1.41774e-10
261, -3.96624e-06, 9.57536e-06, 1.07419e-10
262, -6.37266e-06, 6.37266e-06, 8.12216e-11
263, -7.23273e-06, 2.9959e-06, 6.12878e-11
264, -6.7935e-06, 8.0478e-13, 4.61517e-11
265, -5.4409e-06, -2.25369e-06, 3.46826e-11
266, -3.60627e-06, -3.60627e-06, 2.60103e-11
267, -1.68844e-06, -4.07625e-06, 1.94666e-11
268, -4.5855e-13, -3.81305e-06, 1.45394e-11
269, 1.25978e-06, -3.04138e-06, 1.08371e-11
270, 2.00761e-06, -2.00761e-06, 8.06099e-12
271, 2.25997e-06, -9.36112e-07, 5.98378e-12
272, 2.10541e-06, -2.56972e-13, 4.43275e-12
273, 1.67246e-06, 6.92756e-07, 3.27704e-12
274, 1.09948e-06, 1.09947e-06, 2.41769e-12
275, 5.1057e-07, 1.23262e-06, 1.78004e-12
276, 1.41636e-13, 1.14363e-06, 1.30789e-12
277, -3.74757e-07, 9.04744e-07, 9.59005e-13
278, -5.92347e-07, 5.92347e-07, 7.01749e-13
279, -6.61366e-07, 2.73947e-07, 5.12453e-13
280, -6.11108e-07, 7.67813e-14, 3.73453e-13
281, -4.81482e-07, -1.99436e-07, 2.71599e-13
282, -3.13943e-07, -3.13943e-07, 1.97121e-13
283, -1.44598e-07, -3.49091e-07, 1.42773e-13
284, -4.09386e-14, -3.21244e-07, 1.03198e-13
285, 1.0441e-07, -2.52068e-07, 7.44399e-14
286, 1.63686e-07, -1.63686e-07, 5.3586e-14
287, 1.81267e-07, -7.50833e-08, 3.84953e-14
288, 1.66126e-07, -2.14689e-14, 2.75978e-14
289, 1.2982e-07, 5.37731e-08, 1.97448e-14
290, 8.39566e-08, 8.39566e-08, 1.40974e-14
291, 3.83538e-08, 9.25943e-08, 1.00447e-14
292, 1.10735e-14, 8.4513e-08, 7.14245e-15
293, -2.72441e-08, 6.57732e-08, 5.06835e-15
294, -4.23627e-08, 4.23627e-08, 3.5892e-15
295, -4.65301e-08, 1.92734e-08, 2.53652e-15
296, -4.22955e-08, 5.61779e-15, 1.78891e-15
297, -3.27824e-08, -1.35789e-08, 1.25907e-15
298, -2.10279e-08, -2.10279e-08, 8.84349e-16
299, -9.52781e-09, -2.30022e-08, 6.19878e-16
300, -2.80318e-15, -2.08233e-08, 4.33611e-16
301, 6.65797e-09, -1.60738e-08, 3.02694e-16
302, 1.02682e-08, -1.02682e-08, 2.10872e-16
303, 1.11863e-08, -4.63353e-09, 1.46603e-16
304, 1.00853e-08, -1.37576e-15, 1.01714e-16
305, 7.75316e-09, 3.21146e-09, 7.04249e-17
306, 4.93261e-09, 4.93261e-09, 4.86613e-17
307, 2.21674e-09, 5.35169e-09, 3.35545e-17
308, 6.64117e-16, 4.80523e-09, 2.30903e-17
309, -1.52387e-09, 3.67895e-09, 1.58569e-17
310, -2.33101e-09, 2.33101e-09, 1.08672e-17
311, -2.51871e-09, 1.04329e-09, 7.43236e-18
312, -2.25229e-09, 3.15324e-16, 5.07279e-18
313, -1.71733e-09, -7.11342e-10, 3.45524e-18
314, -1.08366e-09, -1.08366e-09, 2.34866e-18
315, -4.83032e-10, -1.16614e-09, 1.5932e-18
316, -1.4726e-16, -1.03853e-09, 1.07853e-18
317, 3.26658e-10, -7.88622e-10, 7.2863e-19
318, 4.95599e-10, -4.95599e-10, 4.91237e-19
319, 5.31139e-10, -2.20005e-10, 3.30511e-19
320, 4.7108e-10, -6.76433e-17, 2.21917e-19
321, 3.56261e-10, 1.47568e-10, 1.48698e-19
322, 2.22972e-10, 2.22972e-10, 9.94333e-20
323, 9.85766e-11, 2.37985e-10, 6.63542e-20
324, 3.0562e-17, 2.10212e-10, 4.41891e-20
325, -6.55807e-11, 1.58326e-10, 2.93679e-20
326, -9.8686e-11, 9.8686e-11, 1.94779e-20
327, -1.049e-10, 4.3451e-11, 1.2892e-20
328, -9.22794e-11, 1.35818e-17, 8.51549e-21
329, -6.92182e-11, -2.86711e-11, 5.61319e-21
330, -4.2968e-11, -4.2968e-11, 3.6925e-21
331, -1.88413e-11, -4.54869e-11, 2.42405e-21
332, -5.93682e-18, -3.98507e-11, 1.58808e-21
333, 1.2331e-11, -2.97696e-11, 1.03828e-21
334, 1.84043e-11, -1.84043e-11, 6.77435e-22
335, 1.94035e-11, -8.03721e-12, 4.41094e-22
336, 1.69298e-11, -2.55253e-18, 2.86619e-22
337, 1.25953e-11, 5.21716e-12, 1.85862e-22
338, 7.75492e-12, 7.75492e-12, 1.20278e-22
339, 3.37276e-12, 8.14255e-12, 7.76766e-23
340, 1.07947e-18, 7.07544e-12, 5.00618e-23
341, -2.17148e-12, 5.24242e-12, 3.21983e-23
342, -3.21455e-12, 3.21455e-12, 2.06667e-23
343, -3.36143e-12, 1.39235e-12, 1.32379e-23
344, -2.90896e-12, 4.49031e-19, 8.46207e-24
345, -2.14654e-12, -8.89124e-13, 5.39816e-24
346, -1.31083e-12, -1.31083e-12, 3.43657e-24
347, -5.65454e-13, -1.36513e-12, 2.18331e-24
348, -1.83724e-19, -1.17654e-12, 1.38425e-24
349, 3.5814e-13, -8.64627e-13, 8.75845e-25
350, 5.25847e-13, -5.25847e-13, 5.53031e-25
351, 5.45389e-13, -2.25907e-13, 3.48483e-25
352, 4.68125e-13, -7.39408e-20, 2.19141e-25
353, 3.42613e-13, 1.41915e-13, 1.37524e-25
354, 2.07518e-13, 2.07518e-13, 8.61275e-26
355, 8.87868e-14, 2.1435e-13, 5.3829e-26
356, 2.92705e-20, 1.83232e-13, 3.35739e-26
357, -5.53208e-14, 1.33556e-13, 2.08977e-26
358, -8.05632e-14, 8.05633e-14, 1.29809e-26
359, -8.28754e-14, 3.43281e-14, 8.04676e-27
360, -7.05544e-14, 1.13974e-20, 4.97793e-27
361, -5.12163e-14, -2.12145e-14, 3.07317e-27
362, -3.07682e-14, -3.07682e-14, 1.89337e-27
363, -1.30568e-14, -3.15219e-14, 1.16411e-27
364, -4.36529e-21, -2.67259e-14, 7.14272e-28
365, 8.00316e-15, -1.93214e-14, 4.37365e-28
366, 1.15599e-14, -1.15599e-14, 2.67261e-28
367, 1.17946e-14, -4.88549e-15, 1.62981e-28
368, 9.95919e-15, -1.64457e-21, 9.91856e-29
369, 7.17052e-15, 2.97013e-15, 6.02381e-29
370, 4.27255e-15, 4.27255e-15, 3.65094e-29
371, 1.79831e-15, 4.34149e-15, 2.20825e-29
372, 6.09429e-22, 3.65091e-15, 1.33291e-29
373, -1.08436e-15, 2.61787e-15, 8.0291e-30
374, -1.55348e-15, 1.55348e-15, 4.82661e-30
375, -1.5721e-15, 6.51184e-16, 2.89553e-30
376, -1.31663e-15, 2.22141e-22, 1.7335e-30
377, -9.40224e-16, -3.89453e-16, 1.03569e-30
378, -5.55661e-16, -5.55661e-16, 6.17518e-31
379, -2.31968e-16, -5.60021e-16, 3.67433e-31
380, -7.96473e-23, -4.67098e-16, 2.18181e-31
381, 1.37601e-16, -3.32199e-16, 1.2929e-31
382, 1.95523e-16, -1.95523e-16, 7.64585e-32
383, 1.96252e-16, -8.12901e-17, 4.51228e-32
384, 1.63019e-16, -2.80898e-23, 2.65752e-32
385, 1.15465e-16, 4.78271e-17, 1.56196e-32
386, 6.76816e-17, 6.76816e-17, 9.16159e-33
387, 2.80241e-17, 6.76561e-17, 5.3627e-33
388, 9.74461e-24, 5.59698e-17, 3.13261e-33
389, -1.63535e-17, 3.94808e-17, 1.82617e-33
390, -2.30477e-17, 2.30477e-17, 1.06239e-33
391, -2.29449e-17, 9.50408e-18, 6.16794e-34
392, -1.8904e-17, 3.3252e-24, 3.5736e-34
393, -1.32803e-17, -5.50086e-18, 2.06624e-34
394, -7.72092e-18, -7.72092e-18, 1.19225e-34
395, -3.17083e-18, -7.65505e-18, 6.8654e-35
396, -1.11612e-24, -6.28112e-18, 3.94524e-35
397, 1.82027e-18, -4.39452e-18, 2.26252e-35
398, 2.54446e-18, -2.54446e-18, 1.29485e-35
399, 2.51244e-18, -1.04069e-18, 7.39538e-36
400, 2.05308e-18, -3.68506e-25, 4.21512e-36
401, 1.43054e-18, 5.9255e-19, 2.39757e-36
402, 8.24909e-19, 8.24909e-19, 1.36095e-36
403, 3.3601e-19, 8.11199e-19, 7.70946e-37
404, 1.19679e-25, 6.60174e-19, 4.35829e-37
405, -1.89758e-19, 4.58115e-19, 2.45878e-37
406, -2.63088e-19, 2.63088e-19, 1.38431e-37
407, -2.57658e-19, 1.06725e-19, 7.7778e-38
408, -2.08831e-19, 3.82327e-26, 4.36105e-38
409, -1.44322e-19, -5.97802e-20, 2.44026e-38
410, -8.25432e-20, -8.25431e-20, 1.36267e-38
411, -3.33479e-20, -8.0509e-20, 7.59379e-39
412, -1.20142e-26, -6.49857e-20, 4.22314e-39
413, 1.85268e-20, -4.47277e-20, 2.34381e-39
414, 2.54768e-20, -2.54768e-20, 1.29814e-39
415, 2.47474e-20, -1.02507e-20, 7.17512e-40
416, 1.98941e-20, -3.71361e-27, 3.95775e-40
417, 1.36365e-20, 5.64844e-21, 2.1786e-40
418, 7.7356e-21, 7.7356e-21, 1.19679e-40
419, 3.09973e-21, 7.48341e-21, 6.56098e-41
420, 1.12913e-27, 5.99122e-21, 3.58947e-41
421, -1.69411e-21, 4.08994e-21, 1.95976e-41
422, -2.31061e-21, 2.31061e-21, 1.06779e-41
423, -2.22615e-21, 9.22102e-22, 5.80601e-42
424, -1.77497e-21, 3.37704e-28, 3.15051e-42
425, -1.20674e-21, -4.99847e-22, 1.70607e-42
426, -6.78962e-22, -6.78961e-22, 9.21978e-43
427, -2.69847e-22, -6.51468e-22, 4.97228e-43
428, -9.93514e-29, -5.1731e-22, 2.6761e-43
429, 1.45084e-22, -3.50263e-22, 1.43733e-43
430, 1.96267e-22, -1.96267e-22, 7.70415e-44
431, 1.8755e-22, -7.76857e-23, 4.121e-44
432, 1.48319e-22, -2.87514e-29, 2.19984e-44
433, 1.00014e-22, 4.14271e-23, 1.1719e-44
434, 5.58129e-23, 5.58129e-23, 6.23015e-45
435, 2.20013e-23, 5.31159e-23, 3.30536e-45
436, 8.18447e-30, 4.18335e-23, 1.75004e-45
437, -1.16368e-23, 2.80938e-23, 9.24677e-46
438, -1.56137e-23, 1.56137e-23, 4.87575e-46
439, -1.47985e-23, 6.12973e-24, 2.56569e-46
440, -1.16075e-23, 2.29177e-30, 1.34734e-46
441, -7.76328e-24, -3.21565e-24, 7.06089e-47
442, -4.29696e-24, -4.29696e-24, 3.69278e-47
443, -1.68004e-24, -4.05596e-24, 1.92734e-47
444, -6.31246e-31, -3.16837e-24, 1.00386e-47
445, 8.74155e-25, -2.1104e-24, 5.21793e-48
446, 1.16333e-24, -1.16333e-24, 2.70666e-48
447, 1.09359e-24, -4.52981e-25, 1.40114e-48
448, 8.50783e-25, -1.71032e-31, 7.23832e-49
449, 5.64376e-25, 2.33772e-25, 3.73169e-49
450, 3.09833e-25, 3.09832e-25, 1.91992e-49
451, 1.20151e-25, 2.90069e-25, 9.85764e-50
452, 4.55831e-32, 2.24743e-25, 5.05094e-50
453, -6.15008e-26, 1.48476e-25, 2.58275e-50
454, -8.11776e-26, 8.11777e-26, 1.31796e-50
455, -7.56889e-26, 3.13514e-26, 6.71172e-51
456, -5.84034e-26, 1.19504e-32, 3.41095e-51
457, -3.84264e-26, -1.59167e-26, 1.72993e-51
458, -2.09233e-26, -2.09233e-26, 8.7557e-52
459, -8.0477e-27, -1.94289e-26, 4.42246e-52
460, -3.08185e-33, -1.49305e-26, 2.22919e-52
461, 4.05239e-27, -9.78333e-27, 1.12135e-52
462, 5.30529e-27, -5.30529e-27, 5.62921e-53
463, 4.90622e-27, -2.03222e-27, 2.82009e-53
464, 3.75487e-27, -7.81794e-34, 1.4099e-53
465, 2.45035e-27, 1.01497e-27, 7.03439e-54
466, 1.32334e-27, 1.32334e-27, 3.50246e-54
467, 5.04842e-28, 1.2188e-27, 1.74033e-54
468, 1.95086e-34, 9.28966e-28, 8.62979e-55
469, -2.5008e-28, 6.03747e-28, 4.2705e-55
470, -3.24728e-28, 3.24728e-28, 2.10896e-55
471, -2.97851e-28, 1.23374e-28, 1.03937e-55
472, -2.26094e-28, 4.78863e-35, 5.11187e-56
473, -1.46341e-28, -6.06164e-29, 2.509e-56
474, -7.83883e-29, -7.83883e-29, 1.22895e-56
475, -2.96604e-29, -7.16066e-29, 6.00724e-57
476, -1.15625e-35, -5.41333e-29, 2.93041e-57
477, 1.44539e-29, -3.48948e-29, 1.42657e-57
478, 1.86152e-29, -1.86152e-29, 6.93052e-58
479, 1.69352e-29, -7.0148e-30, 3.36009e-58
480, 1.27504e-29, -2.74627e-36, 1.62572e-58
481, 8.18542e-30, 3.39051e-30, 7.84968e-59
482, 4.3488e-30, 4.3488e-30, 3.78241e-59
483, 1.63206e-30, 3.94015e-30, 1.81884e-59
484, 6.41639e-37, 2.95438e-30, 8.72836e-60
485, -7.82402e-31, 1.88889e-30, 4.18004e-60
486, -9.99435e-31, 9.99435e-31, 1.99774e-60
487, -9.01819e-31, 3.73546e-31, 9.52815e-61
488, -6.73433e-31, 1.47466e-37, 4.53511e-61
489, -4.288e-31, -1.77615e-31, 2.15416e-61
490, -2.25957e-31, -2.25956e-31, 1.02113e-61
491, -8.41076e-32, -2.03054e-31, 4.83049e-62
492, -3.33389e-38, -1.5101e-31, 2.28041e-62
493, 3.96654e-32, -9.57609e-32, 1.07435e-62
494, 5.0255e-32, -5.0255e-32, 5.05113e-63
495, 4.49766e-32, -1.86299e-32, 2.36997e-63
496, 3.33122e-32, -7.4142e-39, 1.1097e-63
497, 2.10381e-32, 8.71426e-33, 5.18539e-64
498, 1.09956e-32, 1.09956e-32, 2.41806e-64
499, 0, 0, 0

