0.314159    0
0.321165    0.193831
0.358951    0.56717
0.433852    0.918001
0.538027    1.13111
0.649333    1.02524
0.728908    0.50482
0.741187    -0.285921
0.667862    -1.18722
0.502877    -2.10797
0.249847    -2.91342
-0.0613667    -3.16908
-0.355597    -2.61809
-0.574065    -1.73657
-0.701472    -0.814015
-0.738685    0.0553367
-0.696188    0.753337
-0.600008    1.09786
-0.490486    1.03772
-0.400182    0.748153
-0.343739    0.376106
-0.323602    0.0507866
-0.323147    0.0343379
-0.30026    0.491339
-0.215629    1.2157
-0.0567944    1.94352
0.166531    2.47228
0.421505    2.52647
0.652876    2.03154
0.819571    1.28582
0.908525    0.492544
0.918204    -0.297254
0.84959    -1.07093
0.705961    -1.78351
0.500395    -2.26756
0.268665    -2.28016
0.0593562    -1.85781
-0.0956884    -1.22774
-0.185781    -0.590612
-0.222626    -0.212565
-0.243987    -0.284855
-0.289333    -0.641382
-0.373189    -1.02537
-0.490618    -1.29499
-0.623374    -1.30136
-0.737618    -0.918741
-0.796818    -0.230097
-0.778523    0.609502
-0.672705    1.50999
-0.476605    2.40222
-0.199463    3.0682
0.112006    3.01205
0.380259    2.29693
0.565008    1.39106
0.658177    0.478421
0.664454    -0.323497
0.603753    -0.821725
0.515383    -0.875862
0.438649    -0.631675
0.39253    -0.284333
0.381917    0.0619691
0.398476    0.211664
0.408416    -0.0970807
0.365508    -0.798491
0.244564    -1.61679
0.0447767    -2.35061
-0.214594    -2.75409
-0.484107    -2.52566
-0.704043    -1.83345
-0.846906    -1.02034
-0.908203    -0.209024
-0.889666    0.574208
-0.795167    1.30253
-0.634181    1.87733
-0.431677    2.09825
-0.229437    1.88708
-0.0636476    1.40309
0.0480305    0.831954
0.107449    0.402356
0.1422    0.367345
0.193452    0.693451
0.284238    1.11741
0.413958    1.45169
0.566773    1.55288
0.712021    1.28659
0.813059    0.693403
0.844834    -0.0755683
0.795105    -0.92643
0.658268    -1.81082
0.434588    -2.63908
0.143427    -3.07264
-0.152657    -2.73098
-0.387408    -1.93418
-0.535739    -1.02929
-0.594491    -0.161636
-0.575582    0.483766
-0.512885    0.688243
-0.451218    0.50388
-0.416937    0.173995
-0.41709    -0.173151
-0.448099    -0.411014
-0.48665    -0.276578
-0.487269    0.325136
-0.413482    1.16339
-0.253781    2.01824
-0.0150364    2.71152
0.271291    2.8947
0.539855    2.38851
0.739012    1.57867
0.854425    0.732251
0.8865    -0.0840521
0.839625    -0.840899
0.722527    -1.47035
0.554951    -1.81949
0.372182    -1.77384
0.210457    -1.42836
0.0912889    -0.94698
0.0194414    -0.518354
-0.0232201    -0.405035
-0.075608    -0.693918
-0.168203    -1.1622
-0.306394    -1.57937
-0.476997    -1.78504
-0.651125    -1.62993
-0.790938    -1.11966
-0.8685    -0.411644
-0.870282    0.384878
-0.78989    1.22714
-0.62452    2.07495
-0.379661    2.77154
-0.0894581    2.90369
0.177724    2.36564
0.374074    1.54431
0.484732    0.672058
0.512661    -0.0760646
0.482385    -0.44788
0.438988    -0.359317
0.417987    -0.0473047
0.430621    0.296976
0.475309    0.575072
0.53669    0.584406
0.576251    0.131158
0.551473    -0.657417
0.440945    -1.55322
0.242028    -2.40621
-0.0313284    -2.98378
-0.330466    -2.86201
-0.583445    -2.14701
-0.754871    -1.27817
-0.839374    -0.417764
-0.840399    0.385065
-0.766375    1.06812
-0.635068    1.50329
-0.478295    1.57033
-0.33148    1.3305
-0.217649    0.93319
-0.145161    0.532182
-0.103148    0.369462
-0.0568278    0.620648
0.0300869    1.13397
0.170237    1.65175
0.354333    1.9863
0.555214    1.95931
0.732354    1.52714
0.852851    0.860194
0.901406    0.102747
0.872006    -0.695005
0.761686    -1.51145
0.571178    -2.27881
0.315872    -2.7431
0.0445294    -2.57681
-0.183311    -1.93854
-0.337467    -1.1358
-0.411292    -0.360218
-0.418801    0.142168
-0.399101    0.176155
-0.394258    -0.104323
-0.422125    -0.450282
-0.482599    -0.742783
-0.564109    -0.835679
-0.635877    -0.523109
-0.655715    0.171093
-0.595478    1.04526
-0.445297    1.95302
-0.208024    2.75953
0.0911973    3.10264
0.384869    2.66016
0.610168    1.82447
0.74781    0.930334
0.797548    0.0745847
0.766468    -0.670954
0.671304    -1.17974
0.54301    -1.32239
0.417616    -1.14823
0.31894    -0.810919
0.256729    -0.44066
0.225038    -0.244617
0.193706    -0.455022
0.122179    -1.00627
-0.0102953    -1.63366
-0.200093    -2.12492
-0.42355    -2.26892
-0.637473    -1.93637
-0.800474    -1.2945
-0.892994    -0.548805
-0.909324    0.224227
-0.847816    1.0059
-0.708808    1.76468
-0.500014    2.36405
-0.251383    2.51185
-0.0160471    2.12925
0.164851    1.46674
0.275051    0.742741
0.319076    0.187417
0.326953    0.0484185
0.341708    0.284974
0.387788    0.636425
0.467419    0.940046
0.570114    1.07148
0.669894    0.854444
0.728137    0.259664
0.714396    -0.554672
0.614234    -1.45192
0.424107    -2.33989
0.153039    -3.01558
-0.155479    -3.00879
-0.425379    -2.32682
-0.613998    -1.43826
-0.712733    -0.542045
-0.725328    0.268693
-0.666556    0.855178
-0.567265    1.06165
-0.465943    0.924366
-0.388031    0.619969
-0.343576    0.271627
-0.329797    0.0446734
-0.321605    0.197362
-0.276082    0.760062
-0.163946    1.48383
0.0186423    2.14123
0.25475    2.51198
0.5027    2.3507
0.709834    1.74673
0.847037    0.988838
0.906926    0.209558
0.889273    -0.560005
0.795877    -1.29987
0.632812    -1.9309
0.42019    -2.24889
0.199249    -2.098
0.0121738    -1.61031
-0.118249    -0.993345
-0.189242    -0.460564
-0.222176    -0.27011
-0.256927    -0.472631
-0.322218    -0.837268
-0.423102    -1.16322
-0.549232    -1.31993
-0.676324    -1.15857
-0.768853    -0.641361
-0.796966    0.103128
-0.744547    0.954121
-0.604752    1.84118
-0.378281    2.66235
-0.085728    3.07597
0.209725    2.7168
0.442696    1.91417
0.589221    1.01463
0.646931    0.154211
0.62654    -0.514902
0.557143    -0.797931
0.480269    -0.692121
0.42487    -0.402387
0.401382    -0.0679649
0.40877    0.186174
0.427534    0.112975
0.415686    -0.412712
0.336342    -1.18876
0.177172    -1.98034
-0.0538965    -2.59272
-0.324726    -2.71483
-0.57565    -2.22559
-0.760662    -1.45788
-0.865875    -0.647703
-0.890954    0.140823
-0.839267    0.883018
-0.717747    1.52179
-0.543201    1.91195
-0.348845    1.90907
-0.172781    1.57464
-0.0395492    1.07899
0.0438103    0.611278
0.0922226    0.420911
0.141522    0.618231
0.222756    1.01524
0.343774    1.38717
0.49432    1.58348
0.649763    1.4638
0.77533    0.998137
0.84201    0.311368
0.83395    -0.483349
0.743458    -1.33053
0.567722    -2.17631
0.314059    -2.83785
0.0210147    -2.89201
-0.241962    -2.3013
-0.430876    -1.46332
-0.53348    -0.594367
-0.554249    0.141479
-0.517487    0.517196
-0.465774    0.45876
-0.433207    0.177181
-0.431857    -0.148957
-0.461172    -0.416127
-0.506295    -0.419856
-0.529647    0.0257133
-0.490077    0.794395
-0.367377    1.65702
-0.160838    2.44828
0.111298    2.90674
0.39659    2.67863
0.630225    1.95456
0.783647    1.11182
0.853073    0.282762
0.842151    -0.489231
0.759042    -1.14696
0.620595    -1.57026
0.457029    -1.64105
0.302845    -1.40626
0.181384    -1.00994
0.101035    -0.613551
0.0507131    -0.451181
-0.00259755    -0.672646
-0.0919783    -1.12893
-0.228319    -1.58032
-0.401991    -1.8506
-0.586994    -1.78399
-0.74631    -1.35099
-0.849829    -0.696552
-0.882407    0.0544937
-0.837286    0.852694
-0.711176    1.66813
-0.505941    2.4092
-0.241612    2.78097
0.0276691    2.50648
0.245551    1.81794
0.386872    1.00397
0.448324    0.250291
0.447162    -0.203511
0.423179    -0.208068
0.414846    0.0621491
0.437385    0.38589
0.490182    0.651883
0.560556    0.700169
0.61619    0.339053
0.616251    -0.377032
0.53544    -1.24698
0.366355    -2.12462
0.11573    -2.83907
-0.182365    -2.9908
-0.457566    -2.43019
-0.659106    -1.58763
-0.774169    -0.717454
-0.804357    0.101474
-0.758054    0.796696
-0.65331    1.24518
-0.520982    1.3431
-0.394468    1.15391
-0.295228    0.818808
-0.231157    0.475705
-0.193022    0.342623
-0.148983    0.601739
-0.0630154    1.13825
0.0797745    1.70277
0.271837    2.09535
0.486392    2.12147
0.681473    1.71993
0.8221    1.06953
0.892567    0.333196
0.887774    -0.431542
0.805905    -1.20504
0.647988    -1.93816
0.425427    -2.45229
0.17489    -2.46233
-0.0503967    -1.9907
-0.215672    -1.29963
-0.3098    -0.596997
-0.342802    -0.121665
-0.348819    -0.0694811
-0.367307    -0.327096
-0.416556    -0.654211
-0.495939    -0.91397
-0.592597    -0.970239
-0.677551    -0.661471
-0.713234    -0.00968964
-0.6733    0.823414
-0.54642    1.71377
-0.332051    2.55248
-0.0470128    3.05233
0.25213    2.80189
0.495908    2.03633
0.65538    1.15083
0.726809    0.287276
0.716884    -0.457296
0.644299    -0.936961
0.542334    -1.04127
0.445726    -0.860222
0.374623    -0.552091
0.335701    -0.237293
0.320793    -0.114401
0.298794    -0.396567
0.230033    -1.00846
0.0942444    -1.69886
-0.105487    -2.2582
-0.345022    -2.4508
-0.577584    -2.12066
-0.758122    -1.4613
-0.866773    -0.707183
-0.899274    0.0560738
-0.855994    0.805955
-0.739557    1.50977
-0.559317    2.05205
-0.341926    2.21852
-0.130764    1.9467
0.0384018    1.41365
0.149677    0.818016
0.20765    0.389536
0.240705    0.338687
0.28625    0.602101
0.363823    0.944864
0.4725    1.20561
0.597787    1.25228
0.711445    0.96032
0.779373    0.35848
0.777175    -0.420129
0.692548    -1.27782
0.521165    -2.14311
0.268949    -2.84971
-0.0289533    -2.97485
-0.301832    -2.40622
-0.500961    -1.56203
-0.612926    -0.681088
-0.640289    0.108344
-0.600328    0.630348
-0.528207    0.745079
-0.461551    0.557863
-0.420445    0.257408
-0.410224    -0.0436012
-0.423608    -0.175096
-0.431447    0.0945883
-0.391631    0.742237
-0.278065    1.52978
-0.0875223    2.25582
0.163332    2.68726
0.429582    2.53037
0.653    1.89203
0.803123    1.10429
0.873718    0.311188
0.866534    -0.447569
0.786476    -1.13797
0.644167    -1.67011
0.463081    -1.88838
0.279195    -1.73727
0.124079    -1.34088
0.013826    -0.866801
-0.0537866    -0.527356
-0.10356    -0.5308
-0.170544    -0.838894
-0.274088    -1.22598
-0.412385    -1.51209
-0.568363    -1.55626
-0.712095    -1.26134
-0.811162    -0.685122
-0.843975    0.0450609
-0.799508    0.851679
-0.67247    1.68902
-0.46351    2.46606
-0.191032    2.88665
0.0898471    2.62224
0.318042    1.90655
0.466687    1.06168
0.531724    0.257827
0.526437    -0.305167
0.485243    -0.445965
0.448516    -0.255878
0.437745    0.0446552
0.457153    0.333768
0.499551    0.471113
0.538636    0.235184
0.532882    -0.399259
0.452098    -1.22687
0.286945    -2.06391
0.0449394    -2.72671
-0.240398    -2.85979
-0.504106    -2.33448
-0.698112    -1.53103
-0.809259    -0.695044
-0.838536    0.0998626
-0.792353    0.804009
-0.683797    1.32657
-0.537401    1.54347
-0.386175    1.43684
-0.257123    1.12366
-0.16379    0.746057
-0.103572    0.49912
-0.0523091    0.588159
0.0247105    0.982491
0.147017    1.45633
0.312065    1.81187
0.499835    1.88461
0.676197    1.58306
0.807173    1.00533
0.873023    0.29935
0.865133    -0.462913
0.779456    -1.25206
0.615382    -2.01713
0.382681    -2.57709
0.118247    -2.60578
-0.120061    -2.10247
-0.294196    -1.36465
-0.392114    -0.604292
-0.421589    -0.0365538
-0.413413    0.126444
-0.408317    -0.0607302
-0.429427    -0.363914
-0.480208    -0.639133
-0.552239    -0.761555
-0.620979    -0.544047
-0.648039    0.0537951
-0.602787    0.869055
-0.47194    1.74567
-0.255774    2.55214
0.0264979    2.99525
0.317823    2.71131
0.552698    1.9519
0.704702    1.08699
0.770958    0.247309
0.757633    -0.490531
0.680077    -1.01373
0.566169    -1.20554
0.449346    -1.09291
0.353314    -0.812403
0.288392    -0.491295
0.250363    -0.31231
0.213706    -0.486813
0.141598    -0.988597
0.0125613    -1.58606
-0.171814    -2.06688
-0.390019    -2.22796
-0.601971    -1.94015
-0.767525    -1.33941
-0.866093    -0.623675
-0.891282    0.121701
-0.841566    0.87169
-0.717781    1.5941
-0.527398    2.1729
-0.296232    2.36767
-0.0705647    2.08058
0.109922    1.50411
0.227536    0.851938
0.285203    0.344938
0.309147    0.202349
0.337398    0.399094
0.392818    0.709931
0.477766    0.971744
0.581389    1.05961
0.678852    0.8279
0.735528    0.259568
0.723778    -0.515002
0.629455    -1.37606
0.448516    -2.23237
0.189316    -2.89104
-0.108349    -2.92847
-0.373697    -2.31186
-0.562933    -1.46213
-0.665461    -0.593963
-0.684915    0.180709
-0.6375    0.713805
-0.554852    0.87587
-0.472635    0.734677
-0.412512    0.457519
-0.38186    0.162801
-0.374997    0.0191936
-0.3652    0.248152
-0.31285    0.838048
-0.19293    1.55952
-0.00341602    2.20178
0.237079    2.53455
0.484918    2.32966
0.689015    1.71218
0.822957    0.959927
0.880646    0.195936
0.862927    -0.544973
0.773402    -1.23255
0.621056    -1.77884
0.428084    -2.01597
0.231312    -1.86281
0.0647696    -1.44138
-0.0537618    -0.930359
-0.125374    -0.540913
-0.173337    -0.479687
-0.231967    -0.725142
-0.321609    -1.06477
-0.442291    -1.32523
-0.579572    -1.3746
-0.706425    -1.10644
-0.791072    -0.54843
-0.810324    0.181882
-0.751725    0.997663
-0.609747    1.83971
-0.386563    2.59172
-0.10567    2.9168
0.172442    2.54674
0.390463    1.78651
0.526522    0.933551
0.579255    0.142472
0.563374    -0.402783
0.512524    -0.546125
0.464775    -0.377087
0.440905    -0.0945439
0.44581    0.18326
0.47252    0.307
0.494509    0.0595815
0.471304    -0.568804
0.374755    -1.36896
0.197917    -2.14996
-0.0477443    -2.70224
-0.323299    -2.69437
-0.567007    -2.11779
-0.739899    -1.32965
-0.832371    -0.523457
-0.84602    0.241169
-0.787007    0.92042
-0.667645    1.42825
-0.511345    1.64131
-0.350431    1.53199
-0.212269    1.20992
-0.110808    0.822909
-0.0432743    0.567779
0.0138676    0.632635
0.0930164    0.977396
0.211716    1.38875
0.366866    1.68268
0.539306    1.71191
0.697622    1.40003
0.81063    0.829575
0.859146    0.127086
0.833842    -0.639783
0.730126    -1.43521
0.548008    -2.18944
0.300958    -2.67772
0.032767    -2.58076
-0.198333    -1.99406
-0.359696    -1.22303
-0.443301    -0.464962
-0.460303    0.0694348
-0.443391    0.19929
-0.431307    0.011223
-0.444452    -0.276011
-0.48556    -0.533019
-0.545649    -0.625623
-0.598685    -0.365981
-0.606281    0.260543
-0.539931    1.07994
-0.38891    1.9334
-0.157189    2.66251
0.128025    2.92838
0.404093    2.4969
0.615552    1.7104
0.744184    0.863882
0.78973    0.0580999
0.759591    -0.636045
0.669845    -1.11248
0.547894    -1.2717
0.42516    -1.1477
